10043,44530
10043,44546
10043,44552
10043,44553
10043,44554
10043,44555
10043,44560
10043,455
10044,1
10044,41785
10044,41786
10044,41803
10044,41804
10044,41848
10044,41849
10044,41855
10044,41858
10044,41859
10044,41870
10044,41892
10044,41916
10044,41917
10044,41950
10044,41975
10045,19785
10045,32616
10045,35435
10045,35446
10045,35453
10045,35454
10045,35534
10045,35535
10045,35576
10045,35577
10045,35599
10045,35601
10045,35602
10045,35675
10045,35824
10045,35825
10045,35828
10045,35864
10045,35865
10045,35877
10045,35892
10046,455
10046,92094
10046,92095
10046,92105
10046,92107
10046,92110
10046,92112
10046,92115
10046,92125
10046,92137
10046,92144
10046,92146
10046,92148
10046,92149
10046,92151
10047,1
10047,10037
10047,28341
10047,28494
10047,455
10047,66133
10047,91594
10047,93431
10047,93443
10047,93447
10047,93452
10047,93455
10047,93464
10047,93476
10047,93481
10047,93482
10047,93515
10047,93517
10047,93537
10047,93548
10047,93552
10047,93557
10047,93565
10047,9425
10054,10177
10054,1706
10055,1706
10055,41549
10055,41550
10055,41568
10055,41569
10055,41586
10055,41600
10055,41601
10055,41623
10055,41624
10055,41641
10055,41657
10056,1706
10056,24626
10056,24627
10056,24657
10056,24658
10056,24659
10056,24665
10056,24666
10056,24674
10056,24675
10056,24692
10056,24693
10056,24704
10056,24705
10056,24706
10056,24711
1006,14562
1006,14563
1006,14608
10060,10062
10060,10115
10060,10116
10060,10139
10060,10140
10060,19286
10060,83523
10060,83526
10060,83535
10060,83538
10060,83546
10062,10060
10062,41759
10062,41760
10062,41782
10062,41783
10062,41795
10062,41797
10062,41798
10062,41801
10062,41817
10062,41818
10063,1700
10063,1706
10063,22819
10063,50670
10063,50681
10063,50682
10063,50683
10063,50688
10063,50690
10063,50705
10063,50708
10063,50727
10063,50741
10063,50771
10063,50772
10063,50802
10065,60703
10065,60704
10065,60705
10065,60707
10065,60708
10065,60709
10065,60712
10065,60723
10065,60724
10065,60725
10065,60730
10065,60734
10066,1874
10066,72446
10066,78242
10066,78244
10066,78245
10066,78248
10066,78249
10066,78250
10066,78251
10066,78254
10066,78255
10066,78256
10066,78257
10066,78258
10066,78259
10066,78260
10066,78261
10066,78262
10066,78263
10066,78264
10067,17134
10067,57023
10067,91260
10067,91264
10067,91265
10067,91266
10067,91275
10067,91278
10067,91295
10067,91301
10067,91305
10067,91312
10067,91319
10067,91331
10067,91334
10069,94590
10069,94591
10069,94593
10069,94594
10069,94595
10069,94605
10069,94624
10069,94635
10069,94644
10069,94646
10069,94647
10069,94654
10069,94665
10069,94677
10069,94678
10069,94682
10069,94685
10069,94690
10069,94695
10071,17031
10071,57343
10071,57345
10071,57351
10071,57352
10071,57353
10071,57354
10071,57356
10071,57359
10071,57368
10071,57369
10071,57373
10071,57376
10071,57378
10071,57379
10072,19232
10072,4465
10072,4735
10072,86089
10072,86090
10072,86091
10072,86092
10072,86093
10072,86095
10072,86096
10073,14184
10073,14198
10073,27901
10073,67298
10073,67299
10073,67321
10073,67324
10073,67326
10073,67342
10073,67388
10073,67404
10073,67423
10073,67486
10073,67487
10073,67543
10073,67563
10073,67576
10073,67613
10073,67617
10073,67622
10073,67625
10073,67637
10073,67677
10073,67688
10073,67713
10073,67717
10073,67728
10074,31150
10074,48494
10074,48496
10074,48497
10074,48498
10074,48502
10074,48503
10074,48515
10074,48518
10074,48519
10074,48523
10074,48533
10078,1463
10078,2802
10078,66557
10078,77715
10078,77725
10078,77734
10078,77744
10078,77751
10078,77752
10078,77753
10078,77768
10078,77772
10078,77779
10078,77785
10078,77786
10078,77795
10078,77799
1008,11627
1008,11628
1008,11629
1008,11630
10081,1463
10081,29115
10081,33929
10081,33930
10081,33931
10081,33934
10081,33935
10081,33947
10081,33948
10081,33949
10081,33961
10081,33975
10081,33976
10081,33977
10083,62553
10083,62556
10083,62557
10083,62563
10083,62564
10087,49354
1009,14341
10096,1
10096,1751
10096,31174
10096,79478
10096,79481
10096,79484
10096,79485
10096,79488
10096,79490
10096,79491
10096,79492
10096,79495
10096,79496
10096,79497
10096,79499
10096,79503
10099,13535
10099,2814
10099,43530
10099,50583
10099,66687
10099,69174
10099,76941
10099,81675
10099,81677
10099,81679
10099,81684
10099,81692
10099,81702
10099,81716
10099,81717
101,370
101,371
101,372
101,373
101,374
101,375
101,376
101,377
101,378
101,379
101,380
101,381
101,382
101,383
101,384
101,385
101,386
101,387
101,388
101,389
101,390
101,391
101,392
101,393
101,394
101,395
101,396
101,397
101,398
101,399
101,400
101,401
101,402
101,403
101,404
101,405
101,406
101,407
101,408
101,409
101,410
101,411
101,412
101,413
101,414
101,415
101,416
10100,10729
10100,10736
10100,12031
10100,12109
10100,12168
10100,1329
10100,17539
10100,22537
10100,28918
10100,28919
10100,28920
10100,28921
10100,28922
10100,28924
10100,28925
10100,3202
10100,3210
10100,3327
10100,3467
10100,8340
10101,2469
10101,26553
10101,575
10101,75833
10101,76425
10101,76440
10103,36605
10103,36620
10103,36622
10103,36623
10103,36653
10103,36662
10103,36663
10103,36718
10103,36719
10103,36837
10103,36842
10103,36843
10103,36846
10103,36847
10103,36890
10106,10016
10106,10108
10106,1581
10106,66274
10106,74777
10106,74779
10106,87910
10106,87911
10106,87915
10106,87921
10106,87922
10106,87928
10106,87930
10106,87936
10106,87940
1011,20664
1011,20665
1011,20666
10112,96832
10112,96833
10112,96838
10112,96841
10112,96842
10112,96844
10112,96847
10112,96848
10112,96851
10117,1700
10117,18150
10117,18772
10117,32994
10117,42578
10117,42582
10117,42607
10117,42612
10117,42628
10117,42670
10117,42681
10117,42691
10117,42708
10117,42733
10117,42734
10117,42756
10117,42757
10117,42789
10117,42819
10117,42833
10117,42837
10118,1706
10118,22818
10118,22819
10118,22820
10118,22884
10118,22885
10118,22886
10118,22915
10118,22916
1012,1027
1012,112
1012,2671
1012,9401
1012,9402
1012,9403
1012,9404
1012,9405
1012,9406
1012,9414
1012,9415
1012,9416
1012,9417
1012,9418
1012,9419
1012,9420
1012,9421
1012,9422
10120,55921
10120,8504
10120,951
10120,99898
10120,99899
10120,99900
10120,99901
10120,99902
10120,99903
10120,99904
10120,99905
10122,11329
10122,20878
10122,24488
10122,24489
10122,24490
10122,24540
10122,24541
10122,24559
10122,24572
10122,24573
10122,24574
10122,951
10126,27659
10126,27660
10126,27696
10126,27697
10126,27698
10126,27855
10126,27856
10126,27857
10126,27858
10126,27859
10126,27860
10126,27907
10126,790
10127,790
10127,83741
10127,83742
10127,83755
10127,83756
10127,83767
10127,83775
10127,83784
10127,83785
10127,83798
10128,10145
10128,69829
10128,69832
10128,69835
10128,69848
10128,69862
10128,69865
10128,69867
10128,69869
10128,790
10129,12699
10129,30380
10129,30381
10129,30385
10129,30386
10129,30387
10129,30389
10129,30390
10129,30409
10129,30410
10129,30424
10129,30425
10129,30446
10129,30447
10129,30450
10129,30451
10129,30452
10129,30470
10129,30471
10129,6159
1013,21447
1013,21448
1013,2671
1013,7610
10131,50508
10131,50510
10131,50511
10131,50512
10135,10116
10135,13138
10135,50205
10135,60593
10135,74758
10135,89624
10135,89626
10135,89658
10135,89665
10138,5405
10138,59616
10138,59617
10138,59620
10138,59646
10138,59681
10138,59688
10138,59694
10138,59703
10138,59704
10138,59724
10138,59741
10138,59787
10138,59789
10138,59812
10138,59813
10138,7372
1014,1010
1014,112
1014,12914
1014,12915
1014,12916
1014,12917
1014,12918
1014,12919
1014,12920
1014,12921
1014,12922
1014,12923
1014,12924
1014,2671
10141,89986
10141,89988
10141,90037
10141,90038
10141,90042
10141,90043
10141,90067
10141,90072
10142,10082
10142,10086
10142,1463
10142,90406
10142,90410
10142,90418
10142,90421
10142,90426
10142,90428
10142,90433
10142,90435
10142,90438
10145,43420
10145,43421
10145,43425
10145,43426
10145,43431
10145,43432
10145,43447
10147,38711
10147,38717
10147,790
1015,6697
1015,6698
10152,12451
10152,154
10152,42740
10152,42745
10152,42815
10152,42850
10152,42899
10152,42903
10152,42940
10152,525
10152,532
10152,535
10152,537
10152,538
10154,36009
10154,36037
10154,36039
10154,36040
10154,36047
10154,36068
10154,36076
10154,36077
10154,36081
10154,951
10159,10153
10159,38786
10159,38796
10159,38803
10159,38804
10159,38807
10159,38812
10159,38813
10159,38845
10159,38846
10159,38851
10159,38863
10159,38864
10159,38869
10159,38886
10159,38887
10159,38888
10159,38906
10159,38907
10159,38918
10159,38919
10159,38931
10159,38934
10159,38936
10159,38937
10159,38943
10159,38946
10159,38960
10159,38961
10159,38967
10159,38983
10159,38984
10159,38987
10159,38995
10159,38996
10159,38997
10159,951
10162,54387
10162,99078
10162,99082
10162,99086
10162,99090
10162,99096
10162,99112
10162,99117
10162,99119
10162,99145
10162,99147
10162,99171
10165,36740
10165,78204
10165,78206
10165,78209
10165,78212
10165,78213
10165,78214
10169,10136
10169,35308
10169,35328
10169,35329
10169,35345
10169,35411
10169,35412
10169,35415
10169,35433
10169,35434
10169,35544
10169,35569
10169,35570
10169,35581
10169,35582
10169,35642
10169,35643
10170,40016
10173,60573
10173,60574
10173,60576
10173,60578
10173,60587
10173,60593
10173,60595
10173,60599
10174,24053
10174,24082
10174,24083
10174,24085
10174,24086
10174,24087
10174,24089
10174,24090
10174,24110
10174,24111
10174,24126
10174,24127
10174,24128
10174,24146
10174,24147
10174,24148
10174,24161
10174,24162
10174,24193
10175,32537
10175,32568
10175,32569
10175,32572
10175,32573
10175,32574
10175,32575
10175,32634
10175,32635
10175,32661
10175,32662
10175,32667
10175,32672
10175,32673
10175,32680
10175,32681
10175,9334
10176,1706
10176,49193
10176,60715
10176,79907
10176,79914
10176,79916
10176,79926
10176,79962
10176,79963
10177,60714
10177,60715
10177,60716
10177,60717
10183,27536
10183,27537
10183,27538
10183,27539
10183,27542
10183,27543
10183,27545
10183,27546
10183,944
10184,101328
10184,101329
10184,101330
10184,101331
10184,101332
10184,101333
10186,77972
10186,77987
10186,77989
10186,78003
10186,78007
10186,78017
10186,78021
10186,78024
10186,78036
10186,78046
10186,78057
10186,78078
10186,78080
10186,78086
10187,12570
10187,17538
10187,18302
10187,18688
10187,56667
10187,56668
10187,56676
10187,56680
10187,56693
10187,56704
10187,56705
10187,56706
10187,56707
10187,56708
10187,56709
10187,56714
10187,56719
10187,56724
10187,56735
10187,56742
10187,56744
10187,56749
10187,56750
10187,56751
10187,56763
10187,56775
10187,56776
10187,56786
10187,56792
10187,56807
10187,56817
10187,56826
10187,56853
10187,56862
10187,56863
10187,56874
10187,56877
10187,56905
10187,56912
10187,56918
10187,56926
10187,56931
10187,56942
10187,6683
10188,10189
10188,115
10188,22795
10188,22824
10188,22825
10188,8291
10188,936
10188,937
10188,944
10189,10188
10189,115
10189,14657
10189,936
10189,937
10189,944
10197,10201
10197,55497
10197,5564
10197,5573
10197,852
10199,10321
10199,10326
10199,5564
10199,852
10199,90430
10199,90444
10199,90445
10199,90450
10199,90456
10199,90459
10199,90466
10199,90468
10199,90469
1020,17602
1020,17603
1020,17614
1020,17615
1020,17616
1020,17617
1020,17618
1020,17619
1020,17620
1020,17621
1020,17622
10201,10197
10201,852
10201,89898
10202,5564
10202,5573
10202,852
10202,860
10204,1
10204,17530
10204,55339
10204,55353
10204,55360
10204,55374
10204,55375
10204,55379
10204,55381
10204,55404
10204,55407
10204,55433
10204,55434
10204,55436
10204,55458
10204,55473
10204,852
10207,10203
10207,33304
10207,3562
10207,38932
10207,96555
10207,96557
10207,96561
10207,96564
10207,96571
10207,96588
10207,96591
10207,96599
10207,96601
10207,96606
10207,96609
1021,391
1021,4448
1021,4449
1021,4450
1021,4451
1021,4452
1021,4505
10210,1320
10210,18194
10210,78592
10210,78597
10210,78598
10210,78599
10210,78602
10210,78615
10210,78626
10210,78629
10211,1320
10212,10223
10212,319
10212,55592
10212,55614
10212,55615
10212,55629
10212,55661
10212,55724
10212,55728
10212,55762
10212,55763
10212,55766
10218,319
10218,6930
10218,73557
10218,73581
10218,73589
10218,73592
10218,73594
10218,73598
10218,73604
10218,73605
10218,73606
10218,73619
10218,73623
10218,73641
10218,73643
10218,73652
1022,5772
1022,5773
1022,5774
1022,5775
10221,10217
10221,319
10221,40560
10221,40609
10221,40615
10221,40619
10221,40620
10221,40641
10221,40657
10221,40660
10221,40669
10221,40684
10221,40729
10221,40738
10225,10227
10225,855
10225,858
10227,10225
10227,5567
10227,855
10227,858
10227,94298
10227,94299
10227,94300
1023,13581
1023,13694
1023,20647
1023,20648
1023,20649
1023,20650
1023,20651
1023,20652
1023,20653
1023,20654
1023,5543
1023,7696
1023,8106
10230,1
10230,10226
10230,10228
10230,10229
10230,79838
10230,79839
10230,79848
10230,79859
10230,79870
10230,79871
10230,79876
10230,858
10232,10139
10232,17646
10232,42796
10232,96043
10232,96045
10232,96047
10232,96074
10232,96084
10232,96086
10232,96096
10232,96125
10232,96149
10232,96152
10232,96172
10232,96185
10232,96190
10232,96212
10232,96219
10233,1959
10233,96228
10233,96250
10233,96251
10233,96253
10233,96276
10233,96288
10233,96304
10233,96325
10233,96337
10233,96340
10233,96367
10235,10236
10235,10238
10235,10239
10235,10261
10235,10264
10235,1959
10235,44630
10235,44632
10235,44633
10235,44636
10235,44639
10235,44640
10235,44642
10236,1959
10236,38285
10236,74824
10236,74826
10236,74829
10236,74830
10236,74838
10236,74856
10236,74863
10236,74864
10236,74872
10236,74888
10236,74893
10236,74902
10237,21967
10237,22014
10237,22015
10237,22016
10237,22017
10237,22028
10237,22029
10237,22030
10237,22055
10237,22056
10237,22059
10237,22060
10237,22061
10237,22062
10237,22084
10237,22085
10244,21510
10244,93029
10244,93030
10244,93036
10244,93038
10244,93041
10244,93042
10244,93043
10244,93044
10244,93046
10244,93049
10244,93050
10244,93051
10245,34047
10245,34069
10245,34075
10245,34076
10245,34077
10245,34078
10245,34087
10245,34098
10245,34099
10245,34105
10245,34106
10245,34124
10245,34134
10245,34135
10245,34148
10245,34153
10245,34154
10245,34205
10245,34206
10249,46600
10249,60243
10249,60263
10249,60264
10249,60268
10249,60284
10249,60300
10249,60304
10249,60309
10249,60311
10249,60312
10249,60325
10249,60328
10249,60330
10249,60335
10249,60337
10249,60340
10249,60341
10257,24409
10257,31447
10257,56920
10257,56922
10257,56946
10257,56948
10257,56976
10257,56984
10257,56985
10257,56992
10257,56993
10257,56997
10257,56998
10257,56999
10257,57002
10257,57004
1026,12032
1026,12169
1026,12253
1026,14713
1026,15992
1026,20122
1026,20123
1026,20124
1026,20162
1026,20163
1026,20164
1026,20165
1026,20178
1026,20179
1026,20180
1026,20181
1026,20182
1026,20183
1026,20184
1026,20185
1026,20186
1026,20187
1026,20202
1026,20203
1026,20204
1026,20205
1026,20219
1026,20220
1026,20221
1026,20222
1026,20230
1026,3317
1026,4039
1026,4907
1026,7941
1026,9317
10261,1959
10261,48996
10261,48997
10261,48998
10261,49001
10261,49002
10261,49006
10261,49007
10261,49027
10261,49031
10261,49040
10261,49045
10261,49046
10262,1
10262,22029
10262,37704
10262,37738
10262,37739
10262,37772
10262,37786
10262,37787
10262,37792
10262,37904
10262,37909
10262,37910
10262,37957
10262,37983
10262,37984
10262,37989
10262,38006
10262,38007
10262,38046
10262,38047
10264,1
10264,10236
10264,16831
10264,24857
10264,37864
10264,37865
10264,37976
10264,37987
10264,37988
10264,37990
10264,38004
10264,38005
10264,38012
10264,38039
10264,38059
10264,38080
10264,38081
10264,38087
10264,38088
10264,38172
10264,38178
10264,38179
10264,38184
10264,38214
10264,38215
10264,38225
10264,38226
10264,38227
10264,38251
10264,38279
10264,38280
10264,38281
10264,38284
10264,38285
10264,38292
10264,38321
10264,38327
10264,38328
10264,38344
10264,38356
10264,38371
10264,38372
10264,38403
10264,38408
10264,38410
10264,38411
10264,38423
10264,38426
10264,38427
10267,38037
10267,38042
10267,38043
10267,38051
10267,38053
10267,38054
10267,38073
10267,38074
10267,4905
10269,1155
10269,3255
10269,40738
10269,92330
10269,92333
10269,92343
10269,92351
10269,92353
10269,92362
10269,92364
10269,92385
10269,92397
10269,92411
10269,92412
10269,92419
10269,92436
10269,92437
10269,92445
10269,92447
10269,92453
10269,92459
10269,92462
10269,92473
10269,92483
10269,92490
10269,92498
10269,92508
10269,92514
10269,92515
10270,59560
10270,59566
10270,59567
10270,59572
10270,59573
10270,59581
10270,59602
10270,59603
10270,59604
10270,59630
10270,59657
10270,59658
10270,59686
10270,59687
10270,59714
10270,59725
10270,59728
10270,59729
10271,1155
10271,30906
10271,30910
10271,30911
10271,30931
10272,96083
10272,96085
10272,96092
10272,96097
10272,96109
10272,96115
10273,10216
10273,54450
10273,87726
10273,87729
10273,87734
10273,87738
10273,87741
10273,87750
10273,87766
10273,87789
10273,87790
10273,87792
10273,87796
10273,87797
10273,87802
10273,87806
10274,5453
10274,70282
10274,73441
10274,73443
10274,73471
10274,73473
10274,73478
10274,73492
10274,73494
10274,73500
10274,73501
10274,73503
10274,73504
10274,73505
10274,73507
10274,73508
10279,10280
10279,10281
10279,10293
10279,1667
10279,29991
10279,57602
10279,57616
10279,57623
10279,57627
10279,57628
10279,57629
10279,57641
10279,57642
10279,57646
10279,57651
10279,57655
10280,31605
10280,87092
10280,87093
10280,87094
10280,87095
10280,87096
10281,10279
10281,12165
10281,1667
10281,19122
10281,3213
10281,401
10281,403
10281,57627
10281,7197
10281,76838
10281,76839
10281,76840
10281,76842
10281,76843
10281,76844
10281,76849
10281,76851
10282,15458
10282,1764
10282,4716
10282,63833
10282,63834
10282,63861
10282,63864
10282,63868
10282,63873
10282,63878
10282,63879
10282,63880
10282,63888
10282,63889
10282,63891
10284,1
10284,55327
10284,55340
10284,55343
10284,55344
10284,55359
10284,55363
10284,55386
10284,55414
10284,55444
10284,55461
10285,1
10285,42052
10285,42056
10285,42066
10285,42067
10285,42069
10285,42072
10285,42073
10285,42081
10285,42098
10285,42111
10285,42112
10285,42113
10285,6045
10287,19538
10287,26269
10287,26270
10287,26271
10287,26280
10288,32654
10288,32655
10288,32669
10288,32670
10288,32671
10288,32675
1029,2603
1029,2604
1029,2605
1029,2606
1029,2607
1029,2608
1029,2609
10290,32902
10290,32903
10290,32908
10290,32909
10290,33013
10290,33033
10290,33034
10290,33038
10290,33039
10290,33055
10290,33060
10290,33061
10290,33082
10291,48030
10291,48031
10291,48032
10291,48033
10291,48053
10291,48064
10291,48066
10291,48069
10291,48083
10291,947
10294,14933
10294,15935
10294,52147
10294,54193
10294,54198
10294,54206
10294,54210
10294,54215
10294,54216
10294,54222
10294,54223
10294,54262
10295,10293
10295,57655
10295,63567
10295,63572
10297,50473
10297,55721
10297,55722
10297,55756
10297,55770
10297,55777
10297,55789
10297,55792
10298,10296
10298,68282
10298,68283
10298,68284
10298,68290
10298,68291
10298,68293
10298,68297
10298,68300
10298,68301
10298,947
103,100
103,1328
103,1329
103,1330
103,1331
103,1332
103,1333
103,99
1030,1054
1030,130
1030,4098
1030,4099
1030,4100
1030,4101
1030,4102
1030,4103
1030,4104
1030,4105
1030,4106
1030,4107
1030,4108
1030,4109
1030,4110
1030,4111
1030,4112
1030,4327
1030,4328
10305,10290
10305,10291
10305,10292
10305,10296
10305,10297
10305,10298
10305,10299
10305,10300
10305,10301
10305,10302
10305,10303
10305,10304
10305,10306
10305,10307
10305,10308
10305,38060
10305,947
10306,44837
10306,947
1031,4994
1031,4995
1031,4996
1031,4997
1031,4998
1031,4999
10310,64184
10310,64198
10310,64218
10310,64220
10310,64221
10310,64229
10310,64233
10310,64252
10310,64264
10310,64273
10310,64282
10310,64287
10310,64291
10311,58764
10311,58818
10311,58819
10311,58820
10311,58844
10311,58880
10311,58881
10311,58887
10311,58893
10311,58918
10311,58968
10311,58971
10311,58987
10311,58988
10311,58989
10311,58990
10311,59023
10317,70188
10317,70189
10317,70190
10317,70191
10318,20164
10318,58722
10318,82237
10318,82239
10318,82245
10319,23440
10319,36985
10319,5280
10319,85206
10319,85225
10319,85231
10319,85242
10319,85271
10319,85280
10319,85285
10319,85306
10319,85337
10319,85389
10319,85396
10319,85432
1032,1090
1032,1222
1032,130
1032,6924
1032,6925
1032,6926
1032,6927
1032,6928
1032,6929
1032,6930
1032,6931
1032,6932
1032,6933
1032,6934
1032,6935
10321,10199
10321,10326
10321,5564
10321,83171
10321,83175
10321,850
10326,10199
10326,10321
10326,27618
10326,5573
10326,63970
10326,850
1033,13678
1033,13679
1033,13680
1033,13681
1033,13682
1033,13683
1033,13684
1033,13734
1033,13735
1033,13736
1033,13737
1033,13738
1033,13739
1033,13740
1033,13741
1033,13843
1033,13844
1033,7103
10334,1
10334,1607
10334,22247
10334,79412
10334,79424
10334,79441
10334,79447
10334,79461
10334,79464
10334,79466
10334,79470
10334,79473
10334,79475
10334,79476
10334,79477
10337,1607
10337,71133
10337,71158
10337,71185
10337,71203
10337,71210
10339,61910
10339,61913
10339,61916
10339,61924
10339,61939
10339,61940
10339,61977
10339,61978
10339,62014
10339,62019
10339,62027
10339,62030
10339,62048
10339,62059
1034,3733
10341,26579
10341,39398
10341,49434
10341,49438
10341,49443
10341,49444
10341,49447
10341,49448
10346,11698
10346,1952
10346,82549
10346,83316
10346,83318
10346,83321
10346,83325
10346,83327
10346,83328
10346,83334
10346,83335
10346,83336
10346,9843
10347,39083
10347,72019
10347,80683
10347,85205
10347,85223
10347,85229
10347,85232
10347,85279
10347,85309
10347,85319
10347,85344
10347,85349
10347,85365
10352,1607
10352,45962
10352,63765
10352,63766
10352,63768
10352,63783
10352,63784
10352,63795
10352,63799
10352,63800
10352,63801
10352,63802
10352,63810
10352,63812
10352,63814
10352,63815
10352,63816
10352,63817
10353,1607
10353,1766
10353,41768
10353,41779
10353,41829
10353,41838
10354,83707
10354,96631
10354,96637
10354,96639
10354,96646
10354,96653
10354,96665
10354,96668
10354,96669
10354,96673
10354,96676
10354,96682
10354,96686
10354,96689
10354,96695
10354,96697
10354,96698
10355,1
10355,1607
10355,53985
10355,53986
10355,53998
10355,53999
10355,54001
10355,54011
10355,54018
10355,54022
10355,54031
10355,54035
10355,54037
10355,54041
10355,54042
10355,54043
10363,1
10363,1607
10363,65568
10363,65578
10363,65606
10363,65607
10363,65614
10363,65627
10363,65654
10363,65656
10363,65658
10363,65660
10363,65685
10363,65686
10363,65698
10363,65711
10363,65726
10363,65744
10363,65746
10363,65749
10364,1
10364,55061
10364,55062
10365,1
10365,25358
10365,52618
10365,66169
10365,66178
10365,66181
10365,66202
10365,66257
10365,66260
10365,66261
10365,66315
10365,66340
10365,66372
10365,66488
10365,66511
10372,54586
10372,54643
10372,54661
10372,54662
10372,54668
10372,54695
10372,54700
10372,54715
10372,54718
10372,54727
10372,54742
10372,54743
10372,54769
10372,54804
10372,54827
10372,54828
10372,54837
10372,54877
10372,54884
10372,8291
10372,9780
10373,1
10373,36511
10373,36515
10373,36516
10373,36525
10373,36526
10373,36553
10373,36554
10373,36570
10373,36571
10373,36582
10376,56822
10376,56823
10376,56828
10376,56829
10376,56841
10376,56875
10376,56897
10376,56901
10376,56906
10376,56917
10376,56919
10376,56929
10376,56937
10376,56952
10376,56970
10376,56971
10376,56979
10376,7603
10377,39029
10377,39053
10377,39067
10377,39068
10377,39073
10377,39096
10377,39097
10377,39109
10377,39130
10377,39131
10377,39145
10377,39166
10377,39167
10377,39169
10377,448
10378,10380
10378,10385
10378,32962
10378,32963
10378,32964
10378,32980
10378,32994
10378,32997
10378,32998
10378,33002
10378,448
1038,4110
1038,9439
1038,9440
1038,9441
1038,9442
1038,9443
1038,9444
1038,9445
1038,9446
1038,9447
1038,9448
1038,9449
1038,9450
1038,9464
1038,9465
1038,9466
10382,10377
10382,10379
10382,10385
10382,39130
10382,39131
10382,448
10382,49553
10382,49566
10382,49567
10382,49575
10382,49578
10382,49590
10382,49600
10382,49618
10382,49648
10382,49654
10382,49660
10382,49661
10382,49670
10384,10385
10384,449
10384,51989
10384,51992
10384,52014
10384,52015
10384,52036
10384,52049
10384,52050
10384,52052
10384,52063
10384,52104
1039,1079
1039,130
1039,2401
1039,2402
1039,2403
1039,2404
1039,2405
1039,2406
1039,2646
1039,2647
10392,28281
10392,70267
10392,70271
10392,70276
10392,70277
10392,70281
10392,70297
10392,70307
